x,y,z
0.703244,-3.61782,-0.107984
6.19337,-6.16188,-0.112609
-0.0629981,0.0484191,-0.0996342
-4.74503,6.79111,0.0983118
-0.0212044,-0.0354477,0.0173961
0.305631,0.0304863,-0.103907
-2.09605,-3.12866,0.184265
3.29686,-10.2082,0.0586952
-1.5506,0.902024,0.0925398
0.0158908,0.0214661,0.672338
2.27926,-2.43924,0.0393888
-0.0407194,-0.439135,0.480978
0.398315,0.676443,-0.0030579
-0.404516,-0.309123,0.117303
-2.00765,2.10669,-0.0692984
0.400374,-0.152402,0.369458
-1.45603,2.37102,0.0135402
0.0278792,-2.64707,-0.166844
2.40889,0.841938,-0.131932
0.920287,2.80268,-0.0607948
6.82324,-2.28818,0.0142092
0.287351,0.214812,0.682574
-0.379553,-1.23343,0.137212
1.61076,-0.694973,0.0607245
-1.7056,0.26259,0.113098
0.317471,2.15689,0.0750278
0.559252,-3.75145,0.0305107
0.715938,-0.34582,-0.0909601
0.324614,0.378697,-0.323816
1.10584,-0.654313,-0.112353
-0.135377,-0.380704,-0.12537
-1.63812,-2.30043,0.0462666
1.81798,-2.29886,-0.143447
3.58633,2.19921,-0.105733
-1.14944,4.19996,-0.123294
-1.84595,-1.29376,-0.100318
-2.33233,7.9064,0.138264
4.47797,-2.72745,0.166004
-1.71555,-3.53633,-0.20607
-0.202254,1.13241,0.0579008
3.39842,-4.70643,0.032876
0.0139015,-0.694195,-0.108642
-1.76884,-6.9131,-0.088022
0.16867,0.421314,-0.126031
11.6163,-7.91941,-0.131362
4.59309,4.03895,0.0853809
-0.0978393,0.739362,-0.197481
-0.482805,0.608347,0.0575339
-1.8441,5.81738,-0.0144468
-0.244949,-0.187053,-0.0947047
-0.208076,0.205425,-0.515097
0.167408,0.194989,-0.00381407
-1.98336,-1.14961,-0.160268
7.58378,0.725383,-0.12156
7.84034,-8.03794,0.189641
2.70812,-1.02022,0.0219784
1.28369,-6.73203,-0.0731543
5.89078,-4.52812,-0.0248358
-1.32479,-1.19703,-0.0363711
0.238675,0.33882,0.395251
-6.21414,3.23801,-0.0697874
10.626,1.83735,0.0757267
7.59357,-0.504972,-0.10765
-0.0163335,-0.539107,0.0221286
0.149813,-0.528913,-0.11843
0.0986632,0.348533,-0.119583
5.43479,6.53592,0.149425
1.82628,6.17684,0.0436335
1.71465,0.895049,0.183667
-0.715641,-0.546779,-0.411235
-1.18217,2.08442,-0.0720415
1.23485,0.350697,-0.0762283
0.25165,2.15284,0.0409451
-5.27776,2.15987,0.0168691
-0.0320305,0.264947,0.10398
1.31901,6.26146,0.164228
2.88293,0.534104,0.00990691
-4.84062,10.6859,-0.151731
-0.438465,-0.557392,-1.12807
5.25976,3.402,-0.0663193
3.04039,-15.43,-0.116624
-1.05792,0.127129,-0.186044
0.0130391,4.17618,-0.172197
0.181159,0.168967,-0.125199
-0.217628,-0.915246,-0.106553
4.85398,-6.08287,0.119317
-0.535928,-0.0866397,0.744118
1.24096,-0.0185366,-0.146834
-3.52672,1.63299,-0.0963478
-0.524527,0.289011,-0.0623929
0.0712928,-0.427653,0.0186804
-0.182663,-1.11836,-0.105509
1.8233,-5.06804,-0.05792
0.881972,-0.297321,-0.0224973
-1.24154,6.53233,-0.0158264
-0.0129106,-0.345687,0.522567
-1.18263,1.3566,-0.0120271
-2.85865,-1.25997,0.00161293
-10.0914,-0.837802,-0.116193
-0.338137,5.72555,-0.0308908
4.20429,11.2868,0.0141785
-3.1383,5.54255,-0.0503919
0.0395264,-0.69154,-0.0121275
0.623857,2.89774,0.176783
5.15019,-3.23209,0.168567
3.16074,3.18328,0.03417
-0.816126,-0.481539,0.107911
-0.0680634,0.1004,-0.0578901
4.19309,4.04359,0.0305062
-0.400484,-0.219293,0.177516
10.7887,3.15609,0.0467827
16.736,-1.07866,0.208127
-4.052,-0.117631,0.124088
2.23811,-0.209087,-0.0702748
-3.93553,1.37673,0.153974
2.16967,0.323163,0.11059
4.39411,4.63088,0.0217463
-6.74634,1.24524,-0.0843901
-4.71692,-6.67515,0.0661789
3.10752,1.25316,0.0637848
11.5561,-2.67296,0.0683672
-1.19247,-1.69072,-0.00554474
0.504239,2.0907,0.0370003
0.00628482,0.0141444,-0.0694488
3.11297,3.16768,0.00789278
-0.151819,-0.0310547,0.61442
-0.319088,-1.95532,0.229398
-0.063629,0.627986,-0.209581
8.87401,1.38746,0.0716799
-1.05338,0.131785,-0.163526
0.0665535,-0.0661216,-0.796072
0.437088,0.652044,0.919384
1.21652,0.685483,-0.022316
3.93375,1.07535,0.0543608
0.266762,-0.436774,-0.00833938
-0.34274,-0.441302,-0.318781
4.68295,-3.81496,-0.115217
0.804512,-0.62888,0.0178031
0.0615531,0.462167,-0.221868
0.00852804,0.0554847,0.119492
2.374,2.7979,-0.00655145
10.5541,-8.5849,0.0327861
-5.63455,0.83947,-0.0121097
-1.00339,0.829104,0.393146
-0.758224,-1.31234,0.0189564
-0.974261,0.489202,-0.0992765
0.0589423,-0.0856755,0.562348
1.02148,-3.39551,0.0730327
-7.05613,-2.3443,-0.180659
0.862886,-6.34505,0.0195509
0.906239,-0.140774,-0.0750702
5.55355,-2.50565,-0.00447603
-5.24957,3.85619,0.169001
-0.111614,-0.0322538,0.108942
0.501581,0.254135,0.10107
-0.295766,-0.0558697,0.0749044
0.389844,-0.0612934,-0.0514959
0.435538,0.313417,0.093244
-4.03993,4.30076,0.143413
-1.54106,2.24855,0.0249585
-0.403109,-0.0316866,-0.48899
0.211634,-0.217964,-0.00017317
0.0714819,8.37754e-05,0.151334
-4.43941,1.27819,0.148152
1.03575,1.18013,-0.0519933
2.46488,2.07085,-0.049207
-0.419297,-0.251778,-0.101201
0.392761,1.75279,0.00769539
4.11801,2.93669,-0.0329439
-1.38066,-2.85872,-0.0514153
4.48623,8.41998,0.0157044
0.509693,0.687011,-0.771407
-5.60916,1.0731,-0.143294
1.00974,-0.590431,0.00119282
1.99336,5.55836,-0.116773
0.589114,-0.491561,-0.809403
-1.08499,0.210377,0.0398695
3.76809,-3.82174,-0.0489239
-6.77498,-3.02796,0.118989
7.50138,7.70163,-0.16004
0.0520261,-3.88957,-0.0264643
-6.64845,-0.148194,-0.136308
6.99339,-3.0066,-0.243418
4.66082,-5.20091,-0.151023
4.37807,0.395287,-0.0409117
-0.0092523,0.249545,0.28173
-0.85602,-0.237063,0.143287
-0.470756,-9.71452,-0.144273
-1.92944,1.69882,-0.0343882
3.7242,0.171739,0.0575033
-2.93496,-0.379195,-0.0515008
-0.161179,0.304183,0.262163
-1.32455,0.675751,0.455883
3.66709,-1.53443,-0.173338
0.322585,0.372496,-0.461667
-0.245865,-1.83365,0.049926
0.313779,0.202299,0.0970197
-7.05943,12.6248,-0.120494
-2.52695,-3.61829,-0.0351572
0.0292936,0.264508,0.0284772
1.72601,3.11655,0.0138132
2.02241,1.72433,-0.0527738
-1.13675,0.474615,0.146646
0.635208,0.597048,-0.558099
-0.0386807,0.879209,0.682919
6.96102,19.249,0.0744896
0.469158,-0.460623,0.195922
8.23308,-2.26917,-0.228972
-0.275309,1.03884,0.518096
-9.49388,-10.4736,0.153547
0.0296078,0.00206429,0.0508566
-8.66088,5.56645,0.163058
-0.715843,-5.92987,0.0735524
0.829243,-0.62276,-0.36497
-3.20822,7.41242,-0.0536723
-4.91232,-14.9078,0.0716111
-1.256,0.770731,0.00609291
-1.68214,3.7377,-0.1407
0.0816051,-0.184677,-0.277671
0.0224905,0.481947,-0.0973622
4.52499,3.49521,0.020563
-3.85374,-16.9474,-0.103414
-0.235653,10.3795,-0.134387
-8.95872,-5.53598,0.0850678
0.837379,-2.17893,-0.153448
2.85319,4.79834,0.0838762
-0.879504,0.778017,0.201183
6.61165,-11.7555,-0.136914
0.230158,-1.60481,0.0609734
-4.03535,-3.12362,0.16591
-0.265032,0.684399,-0.102967
-0.779701,-2.81638,-0.0908496
0.804945,-0.70148,-0.0833636
-0.951856,2.0313,0.0674449
9.91577,0.0579058,-0.0392802
0.447353,0.115727,-0.136291
1.75024,-0.800908,0.121278
-3.34375,3.38829,0.0480599
-0.0858588,-0.0859858,-0.200804
-0.159329,0.0772072,-0.0154539
-1.07298,1.18724,-0.0374804
-1.81572,1.34941,-0.0450621
2.85129,-1.53238,0.0464802
0.537534,-5.61354,0.0446031
-1.31937,-1.62724,-0.0267126
0.231568,0.0908371,-0.379452
2.70685,-1.35349,0.0312562
0.377621,0.265424,0.0407105
-0.197164,-0.0759267,-0.569846
5.45242,2.30617,0.0718274
-24.8187,8.86322,0.0249634
0.200452,-0.210124,-0.0568205
0.401148,-1.154,0.00339676
-1.54049,-1.5401,0.0168923
3.75302,-4.55526,0.0539144
-4.02476,-2.14163,0.097837
0.988708,-3.56452,-0.0150464
1.53907,-0.818715,0.0667661
3.81411,4.5663,-0.155251
-7.76344,10.7143,0.0897758
0.379545,-0.519044,0.47936
-0.0983921,-0.0562273,0.0341905
-0.0442895,0.0654467,-0.643381
3.77063,0.799854,0.0108001
4.0464,1.69487,-0.0607292
-0.688586,-0.131635,-0.241211
1.83411,-4.05373,-0.0842497
13.9579,-6.48001,0.0403191
-0.551866,1.35462,-0.0473462
-4.41036,-2.10119,0.0680766
0.585181,0.456304,0.0695523
0.0175163,-0.97853,0.288423
-0.112455,-0.651209,0.0761727
6.35754,3.13951,-0.0993681
0.165832,1.69733,0.0283045
0.0119479,-7.29138,0.0168929
2.05335,1.14848,0.166201
0.733994,-0.711718,-0.0332258
1.95114,0.394132,-0.0548114
0.0207286,0.323634,-0.929364
0.927481,-0.802251,0.10245
1.9767,-2.42763,-0.0286124
0.169566,0.163044,-0.133916
2.27526,13.7629,0.0159743
4.07918,-0.580651,0.0612629
-0.463987,0.738049,0.0794438
-0.0123152,0.0286417,0.090896
0.229695,-0.491897,0.495399
1.32413,-19.3288,0.170983
-4.08029,0.441355,-0.0168722
5.5752,-9.23791,-0.0341588
0.000867179,0.0267614,0.121469
0.619542,-0.190524,-0.033858
0.609459,1.6689,0.157994
-0.5256,-0.770533,0.174769
1.22136,-4.39626,-0.0949958
8.01267,-2.55798,-0.0679305
-0.412136,0.450776,0.530074
0.175006,-0.326444,0.646512
-2.36492,0.332908,0.00144902
-0.912249,-0.954077,-0.0783828
0.673739,-1.30318,0.210098
0.168834,-0.356902,0.188999
0.341068,0.569691,0.209013
0.152324,2.96771,0.046044
2.60998,-1.16945,-0.00728472
0.187771,-3.20599,-0.0888463
-2.70369,2.5963,0.0615779
1.38321,4.19824,-0.0721416
-0.122352,-0.781625,-0.0147806
3.61449,11.6577,-0.142886
4.2588,-5.94587,0.0221884
2.67983,-6.48973,-0.077894
-0.596261,-2.64376,-0.0315097
-0.820467,3.97851,-0.0927564
6.18379,-5.10021,0.106928
-27.8129,-0.350959,0.167158
-5.79104,0.0291474,0.17597
0.581726,0.354521,0.19533
1.12707,-2.06903,-0.0128735
-0.407804,-0.14266,-0.0602672
0.460978,-1.53962,-0.174999
-0.831877,0.524563,-0.283284
4.00577,0.50664,0.00550546
-4.10419,-2.37259,0.225883
0.398014,2.02596,-0.0678307
-2.57199,0.248188,-0.00763632
-2.5076,1.92554,-0.0302296
-0.331853,1.02862,0.00423521
-0.961007,-1.66608,0.0549215
3.99477,1.40377,-0.00304403
3.05718,3.61929,-0.0102422
0.715278,-0.289903,0.190781
-0.0362712,-0.862252,-0.369666
-0.320366,1.82885,0.180893
-7.76118,-2.82162,0.108443
4.6851,-6.33015,-0.0234036
3.03424,-5.71546,-0.0676111
0.868222,0.80619,-0.0432044
0.750936,-1.24233,-0.0727308
-0.0261755,-0.369477,-0.108663
6.87149,4.52701,-0.0896115
0.789626,0.584223,0.0580099
6.52322,12.7214,0.0543456
1.36489,-1.01336,-0.09992
0.66064,1.49522,0.0219797
3.55184,0.557179,-0.0544522
-1.37189,-9.86699,-0.148489
0.418111,-0.369509,0.0707754
-1.21152,0.376731,0.30862
10.4397,-8.26676,-0.151492
0.580009,-0.679193,-0.0801067
0.773296,0.203393,0.0138298
-2.62442,-4.976,-0.0504221
-1.6802,8.4191,-0.152935
-1.38481,0.385228,-0.263597
-0.160996,-0.253862,-0.208279
0.559895,0.724175,-0.0837121
-3.17171,2.87211,0.037971
0.875305,-0.208327,-0.129924
1.54983,-1.85439,0.129021
1.80783,-1.5977,-0.129035
4.52466,-0.19158,0.0186013
-6.24665,-0.678095,0.106059
-0.57117,0.503754,-0.324155
-10.2533,5.70949,-0.0824323
-8.4175,-2.57942,-0.106365
0.126791,-11.3952,-0.0694483
0.112666,0.835496,0.211842
2.75914,-3.75025,0.0783964
-0.401582,-16.7266,-0.0462353
-1.58533,-8.09875,0.0411448
3.23485,-4.76182,0.204957
-4.26738,-4.29309,-0.0285878
1.25514,4.76847,0.0314552
0.0693229,-0.81056,-0.162863
0.226162,0.797224,-0.0136935
0.195744,0.199222,0.218616
-17.4762,15.9759,-0.255632
1.72773,1.63777,0.014144
-0.115913,-0.663099,0.683236
-2.92842,-3.06022,-0.00518652
2.06738,-1.07532,-0.0764046
2.04229,6.78821,-0.1065
-0.502927,-0.854655,0.325672
-0.0464231,-0.808297,-0.131906
-0.319291,2.10229,-0.0297643
-1.83433,6.8412,0.257107
-0.379231,-0.485138,0.729102
0.156535,-0.176274,-0.116346
1.96155,0.20609,0.110449
-5.43704,-3.22916,-0.0601652
0.23212,0.250501,0.00385036
-5.82019,-0.531344,0.144059
-1.08543,-0.256284,0.892936
-0.0878779,0.302863,0.0297056
-0.519732,-1.29181,-0.0950862
1.12082,-1.1348,-0.0178855
8.51697,3.50937,-0.0544364
1.83235,-2.90937,0.0931341
1.09411,2.16991,0.182996
0.0560332,-0.0980941,-0.335572
-0.00898214,-0.102311,-0.19356
-4.08414,5.48358,-0.0147722
2.30654,2.29635,0.0111183
12.1279,3.69422,0.0377465
-7.15889,4.26975,-0.00713919
2.19801,1.86381,0.0724597
0.736593,-2.72663,0.0896284
3.38369,-1.20928,0.00211681
0.339637,0.111553,0.0972774
-1.68892,3.34954,0.0117859
0.276978,0.428909,0.616461
-0.503773,-3.98812,0.0336993
12.2792,6.19204,0.182349
-3.87646,5.53838,-0.0237901
2.17032,-0.896746,0.0710003
0.0705519,-0.288271,0.181801
-1.18462,-2.9031,-0.0792947
0.343733,-0.0381948,-0.0737598
5.13614,3.28488,-0.0842797
0.193077,0.0886896,-1.04994
-1.49715,-5.21309,0.0589178
3.83164,8.91718,-0.0734703
1.87313,-2.76379,0.0225055
0.0250673,0.681388,-0.045716
-0.206487,-0.325343,-0.0978848
-0.539041,-2.65908,-0.0295395
-2.43056,-0.795673,0.195865
0.0718847,0.360546,-0.164058
-0.922662,8.72297,-0.0305266
0.630569,0.752252,-0.0430673
14.4039,-4.82863,0.0085122
-2.05273,-2.51411,0.159495
4.51735,0.0768737,-0.0354153
-24.2596,1.20639,0.104051
-0.360134,-0.763549,0.479566
5.41968,-2.23192,0.0570342
9.65971,4.46629,-0.151845
0.551703,0.348015,-0.00892386
0.423173,-6.51182,-0.114208
0.0144634,-0.112191,0.510551
-1.2425,-5.83462,-0.133365
-0.255192,-11.955,-0.0811759
0.899311,2.00398,0.0646234
-0.637496,-0.349742,0.35428
-0.674304,0.246677,0.114031
-4.19673,1.93598,0.249887
-2.07656,30.8154,0.179127
-0.668267,-2.94269,0.0147351
-17.1356,5.65494,0.0405719
2.01885,0.694321,-0.0192218
-0.876406,2.8201,-0.123377
-0.761418,2.25625,-0.0164741
-0.483262,1.01146,-0.000278149
2.31507,-6.21227,-0.0568093
0.833624,0.494903,-0.000247982
-6.04146,2.75022,0.111619
-0.140503,-0.0990333,-0.177279
-0.217744,2.01357,0.263144
-0.524913,-0.0910361,0.385559
0.447608,2.33544,0.130563
0.354187,0.394364,0.116884
-0.206192,0.231371,-1.52296
0.2202,-0.272367,-0.0238271
-0.945337,-0.713435,-0.124104
0.00802774,0.0040878,-0.0462956
16.0657,10.4491,-0.139228
-0.640439,-0.0574025,-0.165358
-1.21219,-0.751928,0.0264614
10.727,4.58118,0.120354
0.171617,0.739993,-0.0946962
-0.347159,-0.764916,-0.100299
0.267523,0.286736,0.364118
5.52972,2.07341,0.128717
14.151,17.0384,-0.121016
0.137136,-0.0146477,0.110026
-3.1005,-1.52522,-0.00179355
-0.192311,0.258054,0.192933
-4.65409,-5.02205,-0.0605242
-1.63114,-0.144095,0.162484
-1.09188,-2.47138,0.130295
1.08634,-1.16243,-0.0396857
-0.623389,-0.48271,-0.133065
3.22849,10.5778,-0.00623546
-0.188894,-0.860821,0.0490915
-0.20999,-0.52475,0.0984231
-1.00542,-0.941162,-0.109764
-1.84721,2.7815,0.0981781
1.13944,0.543116,-0.164592
-0.493389,-0.936565,0.064701
-17.9946,8.19448,-0.000398115
0.0587561,0.228352,0.0655971
2.27251,0.708175,0.0690266
18.5781,-10.0402,0.0664929
-0.495504,-0.248287,-0.0764972
-0.914661,0.0379133,-0.166531
-0.145761,0.244397,-0.632856
-1.22072,-2.77182,0.00928724
5.50245,-12.0235,-0.137746
-2.75862,-0.256993,-0.0980858
-0.40692,-3.94538,0.00331146
-0.427295,0.0465148,-0.314634
0.649049,4.98491,-0.0494207
14.4406,1.60988,0.0422879
-2.33339,3.58904,-0.277422
-24.391,5.12824,-0.106406
-0.093845,0.591917,0.0721697
0.315551,-0.703492,-0.0611699
-11.4042,-5.6699,-0.293616
3.72425,-1.46109,-0.0478986
1.14661,-0.224017,-0.502349
-0.494426,-1.06039,-0.0389717
0.493503,-0.211996,-0.184864
-0.0837787,0.094703,0.049409
-0.281695,0.865426,-0.417475
1.55413,-12.289,-0.0507148
0.745398,3.16644,-0.0180174
-0.532445,7.93633,-0.0200521
-0.84712,-3.21238,-0.0812451
0.631371,0.438395,-0.341849
3.35442,1.40634,0.0764298
-0.052584,0.0629114,2.21558e-05
-0.833669,2.57268,0.165145
1.43595,-1.75967,-0.113516
-0.803119,0.295884,0.431685
0.26581,0.388055,-0.0301602
-6.09802,1.99506,0.00811425
-6.32458,-6.08906,0.0614129
5.30618,0.639837,-0.0869194
-0.189095,-0.206819,0.101821
-0.0322725,-1.43442,-0.26193
-0.0782627,0.645943,-0.0040843
-4.85988,1.9178,0.0168209
-2.23962,-1.57681,-0.0653296
12.2723,-7.60261,0.00602577
-3.16581,1.21896,-0.0398921
-0.352469,0.790271,0.33923
2.52253,12.2681,0.0689003
3.30224,-1.43164,-0.0518552
-0.514388,0.14417,-0.132019
-14.6045,2.94791,-0.0171239
-0.147396,-0.468347,0.66429
-1.46597,3.95895,-0.14312
0.234122,-0.0100883,0.010846
0.823052,4.41998,-0.0946378
0.00626686,-0.0190686,0.0397852
7.02265,-3.57463,0.101663
-3.33919,-10.8313,-0.105853
-0.459194,-0.136747,0.531972
0.637547,0.395435,0.394392
7.50578,6.68121,0.0263081
0.0319266,-0.569191,0.604975
2.98954,-7.06494,0.110229
3.00131,-0.607614,0.0273857
-0.0263082,0.176557,-0.128763
-0.0841827,-0.0196354,-0.170248
20.1938,6.49307,0.00184861
5.14014,-1.5525,0.0283171
0.267123,-0.40644,0.181643
-3.47237,6.98297,0.015118
0.660656,0.245937,-0.654817
0.173675,-2.20074,-0.157081
-7.63876,-7.38416,0.0570695
0.333761,-0.416751,0.0316316
-0.068548,1.02044,0.111017
35.8819,-8.47294,0.0114544
3.22422,2.4016,0.0180774
2.3481,-0.589863,0.0289824
-2.75694,5.85338,0.0593434
-0.826868,0.728003,-0.0547024
2.95114,2.66786,-0.00986176
-0.692543,-0.388249,-0.221417
-2.74441,-1.60901,-0.0406917
1.83718,-5.05644,-0.0443321
2.43447,-1.06185,-0.0160936
0.359833,-0.233634,0.0634904
0.0158887,-0.108379,0.239155
0.59963,1.09951,-0.14326
-0.164202,0.633543,-0.0260501
-2.83329,-5.33994,-0.120459
-0.566599,3.44434,-0.0929634
-6.60534,-11.0157,-0.00654971
1.52842,-0.546936,-0.160335
-0.533108,1.1895,0.277154
-0.889784,0.426344,0.0962416
-0.695999,6.29447,-0.158319
-9.05171,-5.22168,0.0114476
5.53935,1.22543,-0.304778
-1.55835,-0.27771,-0.0423836
-8.20166,7.37972,0.0111897
1.19199,1.05295,0.0103279
0.617153,1.92875,-0.0200069
-1.53967,-1.82234,0.0249366
6.40392,-8.87691,-0.205444
1.17655,-0.270843,0.170434
11.5816,2.01911,0.0519062
-1.60848,-0.0541266,-0.0977475
-0.219054,-7.97286,0.0816496
1.20491,-1.01288,-0.00125801
1.12044,3.83136,0.193111
-0.711737,3.81705,0.0858977
6.90529,-6.04483,-0.184501
-3.38876,0.0189787,0.0785591
0.26454,4.70682,-0.022211
3.61088,10.8827,-0.0374654
0.0267703,0.485805,0.433209
-0.384667,-0.992798,-0.0877854
1.46607,-1.23232,-0.106599
0.400079,-0.149502,-0.254584
2.83492,0.273561,-0.0605825
-0.767616,0.727371,0.122823
8.34307,-2.37263,-0.0200081
3.53229,0.0879052,-0.0592502
4.71503,-0.835752,-0.0430316
-2.37092,-4.0572,-0.100565
-0.982914,-7.48206,-0.266365
8.35077,0.554451,0.000912061
2.2774,-1.83932,-0.097638
4.59698,1.09514,-0.120641
-0.0361988,0.513071,-0.689891
0.484196,0.1602,0.00877794
0.36079,-0.143636,0.085414
2.0284,-3.40342,0.0440785
0.28879,0.651493,0.535512
-1.08995,-0.0609128,0.0327289
-4.49757,1.63709,-0.0852542
1.43789,-0.326798,0.00728815
-0.0118033,-0.0350762,0.101016
4.91736,0.549571,-0.121068
-13.006,-14.0588,0.023528
-14.0139,16.332,-0.12064
0.627949,-0.528573,0.176299
1.83331,5.03885,-0.0124648
4.98913,2.92401,0.114368
-11.4857,5.73475,0.101845
-0.804016,1.84472,0.0780081
-0.0805113,0.0697594,0.0383436
3.58178,2.4144,-0.0229054
-0.267798,-0.451642,-0.100196
-1.31024,-1.49425,0.0490662
0.230634,0.841131,-0.365031
0.00150088,0.002961,-0.0287605
0.201383,-0.111314,0.149094
4.53925,-6.37471,0.00918358
2.13236,-6.45182,0.089639
3.18894,1.26511,0.0205068
-1.10089,-2.24589,0.0738797
-1.44357,-0.810871,0.104306
0.681201,0.0313297,0.873196
0.371097,-0.260501,0.942691
1.44802,1.76176,-0.0928013
1.68244,-2.34519,0.0813316
0.860301,-2.8743,-0.0109455
-0.108397,-0.171606,-0.0434012
-0.0717986,-6.03198,0.00206885
2.93718,7.35346,-0.0377923
-0.374322,0.369732,0.43209
4.98477,-4.26055,-0.0393104
-1.41578,-11.2812,-0.0871211
-1.21294,0.0541741,0.0571767
3.16521,1.62613,-0.0777236
-1.47064,1.40425,0.103059
0.671967,1.99145,0.100304
-0.00191257,-0.00185052,-0.170974
12.4392,8.41728,-0.0557001
-2.80276,-2.05269,0.0126514
1.878,-0.214536,-0.025021
0.588451,-0.198591,0.189604
-0.0620796,-0.655937,-0.394193
-0.445461,0.359625,0.702585
0.0510007,-2.15368,-0.0241343
-0.00746488,-3.08019,0.0796905
4.43176,-0.832755,0.139634
-6.56694,0.313752,-0.0313995
-3.71494,-13.0888,0.0314374
-4.43251,1.63678,-0.0207339
3.14127,-0.744598,0.091502
0.0453727,-0.0704083,0.00903167
-0.532142,2.85332,-0.0264584
0.107548,0.384976,0.134839
-0.249317,-3.09799,0.0712032
3.63777,-0.939289,0.0631718
1.34616,0.740259,0.0272916
0.0832982,0.759047,-0.033944
0.262138,-0.286395,-0.075053
-3.08191,-13.6118,0.0320432
-5.40851,-0.649503,0.00840392
0.531178,0.6065,0.399384
-5.70969,0.586315,-0.0850301
6.67104,1.09513,0.0439826
4.63618,-4.27698,-0.175041
-2.04414,1.42013,-0.100983
0.287368,0.163936,-0.402807
-1.38447,-0.447578,-0.125742
0.0584373,-0.113623,-0.0181235
4.36314,-2.20304,0.212203
0.0199211,0.00262655,0.539335
-1.04424,-5.29661,-0.0986755
-2.92462,-8.14266,-0.084039
-2.80937,2.31445,0.0302698
2.80314,-1.01988,0.0202678
-3.2272,0.516936,0.0753434
-0.285686,-0.316643,0.29304
2.34924,0.880876,0.0354813
-2.33181,1.23083,0.201553
-5.85564,-0.908616,0.118186
-0.0309171,0.13496,0.064221
-0.22372,-5.30683,0.129419
0.344618,-0.117111,-0.0252039
-3.02666,-2.49393,-0.0573283
-5.94805,-4.43569,-0.150613
-12.0108,0.186468,0.0898419
-0.51728,0.239687,-0.0948602
-3.46734,2.23903,0.188599
8.6985,3.80181,-0.156681
-1.83549,2.2473,-0.0443053
5.315,2.61811,0.122045
0.648042,-0.233471,0.440225
-0.664272,0.969806,0.643696
0.645839,0.180759,0.0574358
-20.0713,-2.1529,-0.0365271
-1.34097,4.36929,-0.103816
-0.944953,0.556751,0.064563
-6.25712,0.699097,-0.0871828
-1.6142,4.5261,0.135643
3.95559,27.4321,0.109115
0.226339,6.59556,-0.0290737
-5.40493,0.0611744,-0.144998
12.4155,18.0153,-0.0315661
-6.9234,1.38385,0.0932484
0.110041,0.699848,0.183325
1.87463,-2.33198,-0.016572
2.46044,3.62085,-0.000865466
0.753408,1.54723,-0.0145239
0.334103,-1.30211,0.0971393
-0.0627896,-0.789758,-0.0171771
-0.000194877,-0.00122697,0.099304
-2.80327,-1.71416,-0.0420711
-0.211646,-0.362093,-0.0288428
2.33327,1.00102,0.0042395
-2.50883,-2.09499,0.0454976
-6.22134,-0.443994,0.124953
-8.0589,19.3824,0.0421173
-8.84552,4.42872,0.21631
0.811407,-4.50865,0.114455
0.0970275,0.546211,-0.867527
-4.22859,-10.3664,-0.0931775
6.83866,-0.0775591,-0.0369829
-1.8921,-1.96145,-0.0327937
0.74634,-3.03311,0.0252156
10.8553,3.8706,0.126101
-1.06725,-0.0582899,0.00533217
-0.334691,0.627142,0.197841
-0.413339,0.385052,0.014233
-0.0478309,0.186655,-0.0711791
-0.787149,-0.500301,-0.0908185
-5.37634,-9.84488,0.0578302
-2.24679,-1.45277,0.096498
2.88708,-4.71455,0.086251
-2.75914,1.97165,-0.0214444
-1.4851,-1.11419,0.111843
-0.308399,-3.37063,-0.127916
-0.302934,-0.284136,0.335915
-0.665318,1.53873,-0.0834775
-0.457273,-4.22424,-0.0464794
-1.2109,5.43115,-0.133255
1.72301,0.326331,-0.00906116
-12.6196,-2.87582,-0.00616181
-3.32515,0.482873,0.122905
-0.0528939,0.815462,0.0686628
1.21567,-1.49147,0.140892
0.129664,-1.34726,-0.133347
-0.424208,0.395007,-0.120285
12.7485,-6.29473,-0.123537
-1.94703,-0.386666,0.152323
0.692878,-0.775804,0.0295657
-0.138263,1.00712,0.318739
-1.10907,-6.23507,0.0383836
8.68269,3.0313,0.0901499
-13.639,-6.34852,0.137431
-2.54005,-0.61291,-0.0626644
-3.29433,12.7084,-0.0667515
0.37727,-0.0351692,-0.449183
-0.548319,0.896975,-0.439899
5.6039,-1.10671,-0.145942
-0.108708,0.515478,0.305542
0.145101,-0.469044,-0.103671
-1.71707,-2.14679,-0.0463532
-2.93879,3.85952,0.0781566
-1.98242,-0.108374,-0.088169
2.68986,-2.6097,0.132349
-0.738098,0.796082,0.034467
0.982677,1.54058,0.0404451
-0.525875,-1.13186,0.438541
